_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry,Latitude,Longitude,area,score
1080,2619,992,STADIUM ROAD PARK,Park,Outdoor Fitness Equipment,10 Stadium Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2619,"{""coordinates"": [[-79.4004065649039, 43.6336104878828]], ""type"": ""MultiPoint""}",43.6336104878828,-79.4004065649039,other,0.6000000000000001
1081,2075,289,DOUGLAS B. FORD PARK,Park,Playground,1521 Royal York Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2075,"{""coordinates"": [[-79.529690096872, 43.6927426934588]], ""type"": ""MultiPoint""}",43.6927426934588,-79.529690096872,other,0.6000000000000001
1082,3850,988534,34 HANNA AVENUE PARK,Park,,34 HANNA AVE,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3850,"{""coordinates"": [[-79.4198838636989, 43.6379835561222]], ""type"": ""MultiPoint""}",43.6379835561222,-79.4198838636989,other,0.5
1083,3788,76226,HILLSDALE AVENUE PARK,Park,,33 Soudan Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3788,"{""coordinates"": [[-79.396703272605, 43.7041601048466]], ""type"": ""MultiPoint""}",43.7041601048466,-79.396703272605,other,0.4929222185889954
1084,3799,76802,LOVE PARK,Park,Dog Off-Leash Area,96 Queens Quay W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3799,"{""coordinates"": [[-79.3798155002312, 43.6406938196058]], ""type"": ""MultiPoint""}",43.6406938196058,-79.3798155002312,harbourfront,1.0
1085,178,402,GEORGE CHATER PARKETTE,Park,,465 Windermere Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=178,"{""coordinates"": [[-79.4799131992429, 43.6509048054381]], ""type"": ""MultiPoint""}",43.6509048054381,-79.4799131992429,other,0.5
1086,2585,1496,PARKVIEW GARDENS,Park,,4 Sandra Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2585,"{""coordinates"": [[-79.3149130560146, 43.7049579937148]], ""type"": ""MultiPoint""}",43.7049579937148,-79.3149130560146,other,0.5
1087,2788,44482,REGENT PARK,Park,"Dog Off-Leash Area, Playground, Washroom",600 Dundas St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2788,"{""coordinates"": [[-79.3622254607085, 43.6610116986645]], ""type"": ""MultiPoint""}",43.6610116986645,-79.3622254607085,other,0.7144421352450518
1088,106,308,JAY MACPHERSON GREEN,Park,,255 Avenue Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=106,"{""coordinates"": [[-79.3972574340624, 43.6773383600411]], ""type"": ""MultiPoint""}",43.6773383600411,-79.3972574340624,other,0.38681549758034495
1089,131,711,MEMORIAL PARK - NORTH YORK,Park,"Ball Diamond, Outdoor Track, Sports Field",340 Chaplin Cres,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=131,"{""coordinates"": [[-79.4210004628326, 43.7048827041394]], ""type"": ""MultiPoint""}",43.7048827041394,-79.4210004628326,other,0.7031680486054159
1090,2373,491,HILLMOUNT PARKETTE,Park,Playground,393 Hillmount Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2373,"{""coordinates"": [[-79.4517073038583, 43.7061293038533]], ""type"": ""MultiPoint""}",43.7061293038533,-79.4517073038583,other,0.6000000000000001
1091,3671,67062,GECO PARK,Park,Playground,100 Cleanside Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3671,"{""coordinates"": [[-79.2790603437528, 43.7182774827769]], ""type"": ""MultiPoint""}",43.7182774827769,-79.2790603437528,other,0.6000000000000001
1092,3705,80561,ADELAIDE PLACE PARKETTE,Park,,20 Adelaide Pl,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3705,"{""coordinates"": [[-79.4018051802759, 43.6450009615612]], ""type"": ""MultiPoint""}",43.6450009615612,-79.4018051802759,other,0.5
1093,2307,200,CLAIRLEA PARK,Park,"Outdoor Dry Pad, Pickleball Court, Playground, Sports Field, Tennis Court",45 Fairfax Cres,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2307,"{""coordinates"": [[-79.2876779290248, 43.7142966640977]], ""type"": ""MultiPoint""}",43.7142966640977,-79.2876779290248,other,0.8999999999999999
1094,3698,58662,MONTGOMERY SQUARE PARK,Park,,2384 Yonge St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3698,"{""coordinates"": [[-79.3991210589084, 43.709325060508]], ""type"": ""MultiPoint""}",43.709325060508,-79.3991210589084,other,0.5
1095,3706,76702,BESSBOROUGH PARKETTE,Park,,270 Bessborough Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3706,"{""coordinates"": [[-79.3745552086688, 43.7117905983591]], ""type"": ""MultiPoint""}",43.7117905983591,-79.3745552086688,other,0.4432528392716786
1096,3730,78239,JOSHUA GLOVER PARK,Park,"Outdoor Fitness Equipment, Playground",25 Ackley Hts,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3730,"{""coordinates"": [[-79.513176783851, 43.6606760680814]], ""type"": ""MultiPoint""}",43.6606760680814,-79.513176783851,other,0.7
1097,2521,1307,MANOR PARK,Park,,8 Manorpark Crt,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2521,"{""coordinates"": [[-79.3593537836493, 43.7686643291242]], ""type"": ""MultiPoint""}",43.7686643291242,-79.3593537836493,other,0.5
1098,2476,708,MELBOURNE AVENUE PARKETTE,Park,Playground,7 Melbourne Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2476,"{""coordinates"": [[-79.4285374052026, 43.6401581844116]], ""type"": ""MultiPoint""}",43.6401581844116,-79.4285374052026,other,0.6000000000000001
1099,1084,628,LIBERTY VILLAGE PARK,Park,Playground,70 Liberty St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1084,"{""coordinates"": [[-79.4147270196541, 43.6388321574339]], ""type"": ""MultiPoint""}",43.6388321574339,-79.4147270196541,other,0.5603199866178112
1100,3716,73382,167 ARMOUR BLVD PARKETTE,Park,Playground,167 Armour Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3716,"{""coordinates"": [[-79.430948853427, 43.7428997742968]], ""type"": ""MultiPoint""}",43.7428997742968,-79.430948853427,other,0.6000000000000001
1101,372,1330,GLENVIEW PARKETTE,Park,,60 Glenview Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=372,"{""coordinates"": [[-79.40407623642, 43.7203399450791]], ""type"": ""MultiPoint""}",43.7203399450791,-79.40407623642,other,0.43760966106455734
1102,2137,79,BELLAMY PARK,Park,Playground,110 Bellamy Rd S,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2137,"{""coordinates"": [[-79.2285798957222, 43.740291034689]], ""type"": ""MultiPoint""}",43.740291034689,-79.2285798957222,other,0.5421251864343687
1103,621,549,JIM MCPHERSON PARK,Park,"Playground, Sports Field",1255 Victoria Park Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=621,"{""coordinates"": [[-79.2962235644292, 43.7123787388774]], ""type"": ""MultiPoint""}",43.7123787388774,-79.2962235644292,other,0.7
1104,2207,189,CHATER COURT PARK,Park,Playground,1 Chater Crt,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2207,"{""coordinates"": [[-79.4361043062276, 43.7141502185912]], ""type"": ""MultiPoint""}",43.7141502185912,-79.4361043062276,other,0.6000000000000001
1105,2445,589,KITCHENER PARK,Park,"Ball Diamond, Playground",20 Lorraine Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2445,"{""coordinates"": [[-79.2536125516899, 43.7319541606001]], ""type"": ""MultiPoint""}",43.7319541606001,-79.2536125516899,other,0.7
1106,2200,176,CHAMPLAIN PARKETTE,Park,"Pickleball Court, Playground, Tennis Court",50 Champlain Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2200,"{""coordinates"": [[-79.4442690567298, 43.732136406352]], ""type"": ""MultiPoint""}",43.732136406352,-79.4442690567298,other,0.8
1107,994,657,MARY HARKER PARK,Park,"Outdoor Fitness Equipment, Playground",10 Four Leaf Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=994,"{""coordinates"": [[-79.5931882852377, 43.7314676342756]], ""type"": ""MultiPoint""}",43.7314676342756,-79.5931882852377,other,0.7
1108,488,192,CHELTENHAM PARK,Park,"Ball Diamond, Sports Field",43 Mildenhall Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=488,"{""coordinates"": [[-79.3851806167146, 43.726670275902]], ""type"": ""MultiPoint""}",43.726670275902,-79.3851806167146,lawrence,0.7
1109,2645,967,SNOWELLEN AVENUE PARKETTE,Park,,10 Snowellen Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2645,"{""coordinates"": [[-79.5596852466414, 43.6297071664056]], ""type"": ""MultiPoint""}",43.6297071664056,-79.5596852466414,other,0.5
1110,2014,600,LAMBTON PARK,Park,Playground,4100 Dundas St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2014,"{""coordinates"": [[-79.5073952089595, 43.6635931673754]], ""type"": ""MultiPoint""}",43.6635931673754,-79.5073952089595,other,0.6000000000000001
1111,295,98,BICKFORD PARK,Park,"Ball Diamond, Dog Off-Leash Area, Washroom",400 Grace St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=295,"{""coordinates"": [[-79.4187666474327, 43.6610585338884]], ""type"": ""MultiPoint""}",43.6610585338884,-79.4187666474327,other,0.778861686409515
1112,690,591,KNOB HILL PARK,Park,"Basketball Court, Outdoor Dry Pad, Playground, Washroom",625 Brimley Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=690,"{""coordinates"": [[-79.2501306012777, 43.7436757395073]], ""type"": ""MultiPoint""}",43.7436757395073,-79.2501306012777,other,0.8999999999999999
1113,2652,734,MOOREGATE PARK,Park,Playground,164 Treverton Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2652,"{""coordinates"": [[-79.2687074230911, 43.7408322203292]], ""type"": ""MultiPoint""}",43.7408322203292,-79.2687074230911,other,0.6000000000000001
1114,2617,1521,ST. STEVENS COURT PARKETTE,Park,,2 St Stevens Crt,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2617,"{""coordinates"": [[-79.5200446285393, 43.6640649486465]], ""type"": ""MultiPoint""}",43.6640649486465,-79.5200446285393,other,0.5
1115,137,56,BAIRD PARK,Park,"Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Playground, Washroom",275 Keele St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=137,"{""coordinates"": [[-79.4625930041058, 43.6623786400876]], ""type"": ""MultiPoint""}",43.6623786400876,-79.4625930041058,other,0.8999999999999999
1116,221,1006,SUMACH - SHUTER PARKETTE,Park,Playground,485 Shuter St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=221,"{""coordinates"": [[-79.3587483418457, 43.6583271874547]], ""type"": ""MultiPoint""}",43.6583271874547,-79.3587483418457,riverside,0.5084251720448456
1117,429,561,JOSHUA CRONKWRIGHT PARKETTE,Park,"Outdoor Ping Pong/Table Tennis, Playground",504 Dawes Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=429,"{""coordinates"": [[-79.2982111141822, 43.7036462376773]], ""type"": ""MultiPoint""}",43.7036462376773,-79.2982111141822,other,0.7
1118,2611,1276,DUNCAN C. LITTLE PARK,Park,,2532 St Clair Ave E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2611,"{""coordinates"": [[-79.3202987340848, 43.7042591233798]], ""type"": ""MultiPoint""}",43.7042591233798,-79.3202987340848,other,0.5
1119,249,73,BEATY BOULEVARD PARKETTE,Park,,1575 King St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=249,"{""coordinates"": [[-79.4442341931244, 43.63766492285]], ""type"": ""MultiPoint""}",43.63766492285,-79.4442341931244,other,0.5
1120,921,645,LONG BRANCH PARK,Park,Playground,245 Lake Promenade,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=921,"{""coordinates"": [[-79.5298761000794, 43.5884583202618]], ""type"": ""MultiPoint""}",43.5884583202618,-79.5298761000794,other,0.6000000000000001
1121,1082,620,LEN FORD PARK,Park,,295 Lake Promenade,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1082,"{""coordinates"": [[-79.5332350286288, 43.5882542752267]], ""type"": ""MultiPoint""}",43.5882542752267,-79.5332350286288,other,0.5
1122,2710,2008,UNDERPASS PARK,Park,"Basketball Court, Picnic Site, Playground, Skateboarding",33 St Lawrence St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2710,"{""coordinates"": [[-79.354806376871, 43.6557647312161]], ""type"": ""MultiPoint""}",43.6557647312161,-79.354806376871,other,0.8018717178047252
1123,2031,230,CORONATION PARK - YORK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground",2700 Eglinton Ave W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2031,"{""coordinates"": [[-79.4797720302363, 43.6909914601207]], ""type"": ""MultiPoint""}",43.6909914601207,-79.4797720302363,other,0.8999999999999999
1124,60,696,MCCORMICK PARK,Park,"Ball Diamond, Basketball Court, Playground",66 Sheridan Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=60,"{""coordinates"": [[-79.4335388866023, 43.6470735079123]], ""type"": ""MultiPoint""}",43.6470735079123,-79.4335388866023,other,0.6434824322629324
1125,2063,845,QUEENS AVENUE PARKETTE,Park,Playground,94 Superior Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2063,"{""coordinates"": [[-79.4930675353182, 43.6164537825713]], ""type"": ""MultiPoint""}",43.6164537825713,-79.4930675353182,other,0.5324741293132882
1126,857,794,OURLAND PARK,Park,"Ball Diamond, Basketball Court, Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",18 Ourland Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=857,"{""coordinates"": [[-79.5086950991317, 43.6155517022453]], ""type"": ""MultiPoint""}",43.6155517022453,-79.5086950991317,other,0.7471259547487472
1127,2068,995,STANLEY AVENUE PARK,Park,Playground,55 Station Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2068,"{""coordinates"": [[-79.4938274619835, 43.6153686784486]], ""type"": ""MultiPoint""}",43.6153686784486,-79.4938274619835,other,0.5324741293132882
1128,3837,968786,LESLIE LOOKOUT PARK,Park,Beach,12 Leslie St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3837,"{""coordinates"": [[-79.324611800663, 43.6535538856845]], ""type"": ""MultiPoint""}",43.6535538856845,-79.324611800663,other,0.6000000000000001
1129,3777,80562,BEARE HILL PARK,Park,,8145 Finch Ave E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3777,"{""coordinates"": [[-79.162430149732, 43.8264719597787]], ""type"": ""MultiPoint""}",43.8264719597787,-79.162430149732,other,0.5
1130,3803,80564,NAIRN PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",261 Nairn Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3803,"{""coordinates"": [[-79.4512605065141, 43.684098770908]], ""type"": ""MultiPoint""}",43.684098770908,-79.4512605065141,other,0.7
1131,300,1132,WINCHESTER PARK,Park,Ball Diamond,530 Ontario St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=300,"{""coordinates"": [[-79.3717946225942, 43.66567119508]], ""type"": ""MultiPoint""}",43.66567119508,-79.3717946225942,other,0.5224738782137786
1132,12,147,CALEDONIA PARK,Park,"Ball Diamond, Cricket Pitch Field, Sports Field, Washroom",1141 Caledonia Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=12,"{""coordinates"": [[-79.4649273999112, 43.7137563346191]], ""type"": ""MultiPoint""}",43.7137563346191,-79.4649273999112,other,0.8999999999999999
1133,2398,562,JOYCE PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",62 Joyce Pkwy,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2398,"{""coordinates"": [[-79.4672977705763, 43.7090789720474]], ""type"": ""MultiPoint""}",43.7090789720474,-79.4672977705763,other,0.7
